Date,Open,High,Low,Close,Adj Close,Volume
2021-02-04,136.300003,137.399994,134.589996,137.389999,135.553314,84183100
2021-02-05,137.350006,137.419998,135.860001,136.759995,135.133362,75693800
2021-02-08,136.029999,136.960007,134.919998,136.910004,135.281586,71297200
2021-02-09,136.619995,137.880005,135.850006,136.009995,134.392273,76774200
2021-02-10,136.479996,136.990005,134.399994,135.389999,133.779663,73046600
2021-02-11,135.899994,136.389999,133.770004,135.130005,133.522766,64280000
2021-02-12,134.350006,135.529999,133.690002,135.369995,133.759903,60145100
2021-02-16,135.490005,136.009995,132.789993,133.190002,131.60582,80576300
2021-02-17,131.25,132.220001,129.470001,130.839996,129.283783,97918500
2021-02-18,129.199997,130.0,127.410004,129.710007,128.167221,96856700
2021-02-19,130.240005,130.710007,128.800003,129.869995,128.325302,87668800
2021-02-22,128.009995,129.720001,125.599998,126.0,124.50135,103916400
2021-02-23,123.760002,126.709999,118.389999,125.860001,124.363007,158273000
2021-02-24,124.940002,125.559998,122.230003,125.349998,123.859085,111039900
2021-02-25,124.68,126.459999,120.540001,120.989998,119.550934,148199500
2021-02-26,122.589996,124.849998,121.199997,121.260002,119.817726,164560400
2021-03-01,123.75,127.93,122.790001,127.790001,126.27005,116307900
2021-03-02,128.410004,128.720001,125.010002,125.120003,123.631821,102260900
2021-03-03,124.809998,125.709999,121.839996,122.059998,120.608215,112966300
2021-03-04,121.75,123.599998,118.620003,120.129997,118.701157,178155000
2021-03-05,120.980003,121.940002,117.57,121.419998,119.97583,153766600
2021-03-08,120.93,121.0,116.209999,116.360001,114.976006,154376600
2021-03-09,119.029999,122.059998,118.790001,121.089996,119.649757,129525800
2021-03-10,121.690002,122.169998,119.449997,119.980003,118.552956,111943300
2021-03-11,122.540001,123.209999,121.260002,121.959999,120.509415,103026500
2021-03-12,120.400002,121.169998,119.160004,121.029999,119.590446,88105100
2021-03-15,121.410004,124.0,120.419998,123.989998,122.515259,92403800
2021-03-16,125.699997,127.220001,124.720001,125.57,124.076469,115227900
2021-03-17,124.050003,125.860001,122.339996,124.760002,123.2761,111932600
2021-03-18,122.879997,123.18,120.32,120.529999,119.096405,121229700
2021-03-19,119.900002,121.43,119.68,119.989998,118.562836,185549500
2021-03-22,120.330002,123.870003,120.260002,123.389999,121.922394,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,121.082504,95467100
2021-03-24,122.82,122.900002,120.07,120.089996,118.661636,88530500
2021-03-25,119.540001,121.660004,119.0,120.589996,119.155685,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,119.768318,94071200
2021-03-29,121.650002,122.580002,120.730003,121.389999,119.946182,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,118.4739,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,120.697144,118323800
2021-04-01,123.660004,124.18,122.489998,123.0,121.537025,75089100
2021-04-05,123.870003,126.160004,123.07,125.900002,124.40255,88651200
2021-04-06,126.5,127.129997,125.650002,126.209999,124.708855,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,126.378746,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,128.809494,88844600
2021-04-09,129.800003,133.039993,129.470001,133.0,131.418076,106686700
2021-04-12,132.520004,132.850006,130.630005,131.240005,129.679031,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,132.8311,91266500
2021-04-14,134.940002,135.0,131.660004,132.029999,130.45961,87222800
2021-04-15,133.820007,135.0,133.639999,134.5,132.900269,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,132.564301,84922400
2021-04-19,133.509995,135.470001,133.339996,134.839996,133.236206,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,131.526794,94812300
2021-04-21,132.360001,133.75,131.300003,133.5,131.91214,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,130.370728,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,132.722382,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,133.117645,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,132.791565,66015800
2021-04-28,134.309998,135.020004,133.080002,133.580002,131.991211,107760100
2021-04-29,136.470001,137.070007,132.449997,133.479996,131.892349,151101000
2021-04-30,131.779999,133.559998,131.070007,131.460007,129.896408,109839500
2021-05-03,132.039993,134.070007,131.830002,132.539993,130.963531,75135100
2021-05-04,131.190002,131.490005,126.699997,127.849998,126.329346,137564700
2021-05-05,129.199997,130.449997,127.970001,128.100006,126.576378,84000900
2021-05-06,127.889999,129.75,127.129997,129.740005,128.196884,78128300
2021-05-07,130.850006,131.259995,129.479996,130.210007,128.879822,78973300
2021-05-10,129.410004,129.539993,126.809998,126.849998,125.554138,88071200
2021-05-11,123.5,126.269997,122.769997,125.910004,124.623756,126142800
2021-05-12,123.400002,124.639999,122.25,122.769997,121.515823,112172300
2021-05-13,124.580002,126.150002,124.260002,124.970001,123.693352,105861300
2021-05-14,126.25,127.889999,125.849998,127.449997,126.14801,81918000
2021-05-17,126.82,126.93,125.169998,126.269997,124.980057,74244600
2021-05-18,126.559998,126.989998,124.779999,124.849998,123.574577,63342900
2021-05-19,123.160004,124.919998,122.860001,124.690002,123.416214,92612000
2021-05-20,125.230003,127.720001,125.099998,127.309998,126.009445,76857100
2021-05-21,127.82,128.0,125.209999,125.43,124.148659,79295400
2021-05-24,126.010002,127.940002,125.940002,127.099998,125.80159,63092900
2021-05-25,127.82,128.320007,126.32,126.900002,125.60363,72009500
2021-05-26,126.959999,127.389999,126.419998,126.849998,125.554138,56575900
2021-05-27,126.440002,127.639999,125.080002,125.279999,124.000175,94625600
2021-05-28,125.57,125.800003,124.550003,124.610001,123.337029,71311100
2021-06-01,125.080002,125.349998,123.940002,124.279999,123.010399,67637100
2021-06-02,124.279999,125.239998,124.050003,125.059998,123.782433,59278900
2021-06-03,124.68,124.849998,123.129997,123.540001,122.277954,76229200
2021-06-04,124.07,126.160004,123.849998,125.889999,124.603958,75169300
2021-06-07,126.169998,126.32,124.830002,125.900002,124.613853,71057600
2021-06-08,126.599998,128.460007,126.209999,126.739998,125.445267,74403800
2021-06-09,127.209999,127.75,126.519997,127.129997,125.831276,56877900
2021-06-10,127.019997,128.190002,125.940002,126.110001,124.821709,71186400
2021-06-11,126.529999,127.440002,126.099998,127.349998,126.049026,53522400
2021-06-14,127.82,130.539993,127.07,130.479996,129.147049,96906500
2021-06-15,129.940002,130.600006,129.389999,129.639999,128.315628,62746300
2021-06-16,130.369995,130.889999,128.460007,130.149994,128.820435,91815000
2021-06-17,129.800003,132.550003,129.649994,131.789993,130.44368,96721700
2021-06-18,130.710007,131.509995,130.240005,130.460007,129.127258,108953300
2021-06-21,130.300003,132.410004,129.210007,132.300003,130.948471,79663300
2021-06-22,132.130005,134.080002,131.619995,133.979996,132.611298,74783600
2021-06-23,133.770004,134.320007,133.229996,133.699997,132.334167,60214200
2021-06-24,134.449997,134.639999,132.929993,133.410004,132.047119,68711000
2021-06-25,133.460007,133.889999,132.809998,133.110001,131.750198,70783700
2021-06-28,133.410004,135.25,133.350006,134.779999,133.403122,62111300
2021-06-29,134.800003,136.490005,134.350006,136.330002,134.937286,64556100
2021-06-30,136.169998,137.410004,135.869995,136.960007,135.560867,63261400
2021-07-01,136.600006,137.330002,135.759995,137.270004,135.867706,52485800
2021-07-02,137.899994,140.0,137.75,139.960007,138.530212,78852600
2021-07-06,140.070007,143.149994,140.070007,142.020004,140.569168,108181800
2021-07-07,143.539993,144.889999,142.660004,144.570007,143.093124,104911600
2021-07-08,141.580002,144.059998,140.669998,143.240005,141.776688,105575500
2021-07-09,142.75,145.649994,142.649994,145.110001,143.627609,99890800
2021-07-12,146.210007,146.320007,144.0,144.5,143.023834,76299700
2021-07-13,144.029999,147.460007,143.630005,145.639999,144.152191,100827100
2021-07-14,148.100006,149.570007,147.679993,149.149994,147.626312,127050800
2021-07-15,149.240005,150.0,147.089996,148.479996,146.963165,106820300
2021-07-16,148.460007,149.759995,145.880005,146.389999,144.894531,93251400
2021-07-19,143.75,144.070007,141.669998,142.449997,140.994781,121434600
2021-07-20,143.460007,147.100006,142.960007,146.149994,144.656982,96350000
2021-07-21,145.529999,146.130005,144.630005,145.399994,143.914627,74993500
2021-07-22,145.940002,148.199997,145.809998,146.800003,145.300339,77338200
